document_id,ticker,company_name,report_year,dimension_code,raw_score,evidence_locator,evidence_exists,evidence_text_short,evidence_semantic_status,evidence_issue_type,score_evidence_alignment,needs_review,recommended_action,repair_status,repair_reason,numeric_issue_status
MDA_5533_OCB_2023,OCB,OCB Berhad,2023,AR05,4,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS The Board of Directors of OCB Berhad (“OCB” or “the Company”) and the Management are pleased to present material non-financial information on OCB and its group of companies (“OCB Group” or “the,weak,non_mda_noise,partial,true,manual_required,manual_required,repair_output_still_invalid,
MDA_5533_OCB_2024,OCB,OCB Berhad,2024,AR01,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS,strong,none,aligned,false,accept,,,
MDA_5533_OCB_2024,OCB,OCB Berhad,2024,AR02,3,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS,weak,missing_financial_content,partial,true,manual_required,manual_required,repair_output_still_invalid,not_enough_numbers
MDA_5533_OCB_2024,OCB,OCB Berhad,2024,AR03,4,[MDA_P002],true,[MDA_P002] Registration No. 195901000114 (3465-H) REVIEW OF THE OPERATING ACTIVITIES Consumer Foods Division The Semenyih and Sibu noodle plants have a current combined capacity of 12.0 million pieces of noodles per shift per month. For the,strong,none,aligned,false,accept,,,
MDA_5533_OCB_2024,OCB,OCB Berhad,2024,AR04,4,[MDA_P014],true,"[MDA_P014] ANNUAL REPORT 2024 BUSINESS OUTLOOK 2025 In 2025, Malaysia’s business landscape is expected to be characterized by steady economic growth, strategic policy initiatives, and a strong focus on technological advancement. The Malaysi",strong,none,aligned,false,accept,,,
MDA_5533_OCB_2024,OCB,OCB Berhad,2024,AR05,4,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS,strong,none,aligned,false,accept,,,
MDA_6203_KHEESAN_2021,KHEESAN,Khee San Berhad,2021,AR01,4,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS (cont’d) Khee San Berhad Annual Report Registration No.: 199401018697 (304376-A),strong,none,aligned,false,accept,,,
MDA_6203_KHEESAN_2021,KHEESAN,Khee San Berhad,2021,AR02,3,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS (cont’d) Khee San Berhad Annual Report Registration No.: 199401018697 (304376-A),acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_6203_KHEESAN_2021,KHEESAN,Khee San Berhad,2021,AR03,2,[MDA_P002],true,"[MDA_P002] Candy The Candies segment is subdivided into various categories as follows: Categories Brands Chewy Fruitplus, Mintplus, Choco Plus and Milk Plus, Victory, Snackie and Sochews Deposited Victory Brand and S’creams Hard Torrone, Sn",strong,none,aligned,false,accept,,,
MDA_6203_KHEESAN_2021,KHEESAN,Khee San Berhad,2021,AR04,4,[MDA_P006],true,"[MDA_P006] Distribution Channels The Group sells its products via two distribution channels, through wholesale and modern distribution channels. In an effort to achieve higher sales volume, the Group distributes its products via both the wh",acceptable,none,aligned,false,accept,,,
MDA_6203_KHEESAN_2021,KHEESAN,Khee San Berhad,2021,AR05,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS (cont’d) Khee San Berhad Annual Report Registration No.: 199401018697 (304376-A),strong,none,aligned,false,accept,,,
MDA_6203_KHEESAN_2022,KHEESAN,Khee San Berhad,2022,AR01,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS (cont’d),strong,none,aligned,false,accept,,,
MDA_6203_KHEESAN_2022,KHEESAN,Khee San Berhad,2022,AR02,3,[MDA_P003],true,"[MDA_P003] In FYE 2022, the Group recorded total sales revenue of RM33.0 million of which domestic sales accounted for 57.6% which export sales accounted for the balance of 42.4%. The main product category of the Group is Candy.",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_6203_KHEESAN_2022,KHEESAN,Khee San Berhad,2022,AR03,2,[MDA_P003],true,"[MDA_P003] In FYE 2022, the Group recorded total sales revenue of RM33.0 million of which domestic sales accounted for 57.6% which export sales accounted for the balance of 42.4%. The main product category of the Group is Candy.",strong,none,aligned,false,accept,,,
MDA_6203_KHEESAN_2022,KHEESAN,Khee San Berhad,2022,AR04,4,[MDA_P016],true,"[MDA_P016] In an effort to achieve higher sales volume, the Group distributes its products via both the wholesale and modern distribution channels in Malaysia. However, for export sales, the distribution channels vary from country to countr",acceptable,none,aligned,false,accept,,,
MDA_6203_KHEESAN_2022,KHEESAN,Khee San Berhad,2022,AR05,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS (cont’d),strong,none,aligned,false,accept,,,
MDA_6203_KHEESAN_2023,KHEESAN,Khee San Berhad,2023,AR01,5,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS Khee San Berhad (“KSB”) and its three (3) subsidiaries Khee San Food Industries Sdn Bhd (“KSFI”), Khee San Marketing Sdn Bhd and Mega Global Confectionary Sdn Bhd (collectively known as “the Group",strong,none,aligned,false,accept,,,
MDA_6203_KHEESAN_2023,KHEESAN,Khee San Berhad,2023,AR02,3,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS Khee San Berhad (“KSB”) and its three (3) subsidiaries Khee San Food Industries Sdn Bhd (“KSFI”), Khee San Marketing Sdn Bhd and Mega Global Confectionary Sdn Bhd (collectively known as “the Group",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_6203_KHEESAN_2023,KHEESAN,Khee San Berhad,2023,AR03,5,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS Khee San Berhad (“KSB”) and its three (3) subsidiaries Khee San Food Industries Sdn Bhd (“KSFI”), Khee San Marketing Sdn Bhd and Mega Global Confectionary Sdn Bhd (collectively known as “the Group",strong,none,aligned,false,accept,,,
MDA_6203_KHEESAN_2023,KHEESAN,Khee San Berhad,2023,AR04,4,[MDA_P028],true,"[MDA_P028] MANAGEMENT DISCUSSION & ANALYSIS The Group sells its products via two distribution channels, through wholesale and modern distribution channels. In an effort to achieve higher sales volume, the Group distributes its products via",acceptable,none,aligned,false,accept,,,
MDA_6203_KHEESAN_2023,KHEESAN,Khee San Berhad,2023,AR05,4,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS Khee San Berhad (“KSB”) and its three (3) subsidiaries Khee San Food Industries Sdn Bhd (“KSFI”), Khee San Marketing Sdn Bhd and Mega Global Confectionary Sdn Bhd (collectively known as “the Group",strong,none,aligned,false,accept,,,
MDA_6203_KHEESAN_2024,KHEESAN,Khee San Berhad,2024,AR01,5,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS ANNUAL REPORT 2024,strong,none,aligned,false,accept,,,
MDA_6203_KHEESAN_2024,KHEESAN,Khee San Berhad,2024,AR02,3,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS ANNUAL REPORT 2024,weak,missing_financial_content,partial,true,manual_required,manual_required,repair_output_still_invalid,no_numeric_issue
MDA_6203_KHEESAN_2024,KHEESAN,Khee San Berhad,2024,AR03,4,[MDA_P002],true,"[MDA_P002] The Group reported revenue of RM52.3 million for the current financial year, marking a decline of RM3.3 million, or 6%, as compared to the previous financial year. This decrease is primarily attributed to a reduction in sales ord",strong,none,aligned,false,accept,,,
MDA_6203_KHEESAN_2024,KHEESAN,Khee San Berhad,2024,AR04,4,[MDA_P009],true,"[MDA_P009] By the same, it is also subject to wage fluctuations as the increase in minimum wage level in peninsular Malaysia. In an effort to reduce the over-reliance to the labour issues, the Group will continue to invest in automating the",strong,none,aligned,false,accept,,,
MDA_6203_KHEESAN_2024,KHEESAN,Khee San Berhad,2024,AR05,4,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS ANNUAL REPORT 2024,strong,none,aligned,false,accept,,,
MDA_6432_APOLLO_2020,APOLLO,Apollo,2020,AR01,3,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS,strong,none,aligned,false,accept,,,
MDA_6432_APOLLO_2020,APOLLO,Apollo,2020,AR02,2,[MDA_P014],true,[MDA_P014] The profit after taxation had decreased by 18.26% to RM14.24 million from RM17.43 million as recorded in the previous financial year. The current financial year’s profit margin was improved by 1.46% from 24.77% to 26.23%. The low,acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_6432_APOLLO_2020,APOLLO,Apollo,2020,AR03,2,[MDA_P012],true,"[MDA_P012] The Group registered a turnover of RM174.93 million for the financial year ended 30 April 2020, a decrease of 7.37% as compared to RM188.84 million in previous financial year ended 30 April 2019. 72% of the turnover was contribut",acceptable,none,aligned,false,accept,,,
MDA_6432_APOLLO_2020,APOLLO,Apollo,2020,AR04,2,[MDA_P024],true,[MDA_P024] The fluctuation of raw materials’ prices will have an impact on the Group’s profitability. The Group has taken steps in reducing the risk of price fluctuation by negotiating better terms with suppliers. Under the supervision of t,strong,none,aligned,false,accept,,,
MDA_6432_APOLLO_2020,APOLLO,Apollo,2020,AR05,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS,strong,none,aligned,false,accept,,,
MDA_6432_APOLLO_2021,APOLLO,Apollo,2021,AR01,3,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS,strong,none,aligned,false,accept,,,
MDA_6432_APOLLO_2021,APOLLO,Apollo,2021,AR02,3,[MDA_P012],true,"[MDA_P012] The Group registered a turnover of RM190.39 million for the financial year ended 30 April 2021, an increase of 8.84% as compared to RM174.93 million in previous financial year ended 30 April 2020. 75.96% of the turnover was contr",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_6432_APOLLO_2021,APOLLO,Apollo,2021,AR03,2,[MDA_P012],true,"[MDA_P012] The Group registered a turnover of RM190.39 million for the financial year ended 30 April 2021, an increase of 8.84% as compared to RM174.93 million in previous financial year ended 30 April 2020. 75.96% of the turnover was contr",strong,none,aligned,false,accept,,,
MDA_6432_APOLLO_2021,APOLLO,Apollo,2021,AR04,2,[MDA_P024],true,[MDA_P024] (i) Fluctuation of Raw Material Prices,strong,none,aligned,false,accept,,,
MDA_6432_APOLLO_2021,APOLLO,Apollo,2021,AR05,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS,strong,none,aligned,false,accept,,,
MDA_6432_APOLLO_2022,APOLLO,Apollo,2022,AR01,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS,strong,none,aligned,false,accept,,,
MDA_6432_APOLLO_2022,APOLLO,Apollo,2022,AR02,3,[MDA_P012],true,"[MDA_P012] The Group registered a turnover of RM188.27 million for the financial year ended 30 April 2022, a decrease of 1.11% as compared to RM190.39 million in previous financial year ended 30 April 2021. 73.88% of the turnover was contri",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_6432_APOLLO_2022,APOLLO,Apollo,2022,AR03,2,[MDA_P012],true,"[MDA_P012] The Group registered a turnover of RM188.27 million for the financial year ended 30 April 2022, a decrease of 1.11% as compared to RM190.39 million in previous financial year ended 30 April 2021. 73.88% of the turnover was contri",acceptable,none,aligned,false,accept,,,
MDA_6432_APOLLO_2022,APOLLO,Apollo,2022,AR04,4,[MDA_P014],true,[MDA_P014] The profit after taxation had decreased by 42.50% to RM9.97 million from RM17.34 million as recorded in the previous financial year. The decrease in profit after taxation during the financial year was mainly due to lower gross pr,strong,none,aligned,false,accept,,,
MDA_6432_APOLLO_2022,APOLLO,Apollo,2022,AR05,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS,strong,none,aligned,false,accept,,,
MDA_6432_APOLLO_2023,APOLLO,Apollo,2023,AR01,3,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS,strong,none,aligned,false,accept,,,
MDA_6432_APOLLO_2023,APOLLO,Apollo,2023,AR02,3,[MDA_P012],true,"[MDA_P012] The Group recorded revenue of RM257.11 million for the financial year ended 30 April 2023, an increase of 36.56% as compared to RM188.27 million in the previous financial year ended 30 April 2022. The reopening of Malaysia’s bord",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_6432_APOLLO_2023,APOLLO,Apollo,2023,AR03,4,[MDA_P012],true,"[MDA_P012] The Group recorded revenue of RM257.11 million for the financial year ended 30 April 2023, an increase of 36.56% as compared to RM188.27 million in the previous financial year ended 30 April 2022. The reopening of Malaysia’s bord",strong,none,aligned,false,accept,,,
MDA_6432_APOLLO_2023,APOLLO,Apollo,2023,AR04,4,[MDA_P025],true,[MDA_P025] Any fluctuation of raw materials’ prices will have a direct impact on the Group’s gross profit margin. The Group has taken measures to reduce the risk of price fluctuation by working closely with suppliers to get reasonable price,strong,none,aligned,false,accept,,,
MDA_6432_APOLLO_2023,APOLLO,Apollo,2023,AR05,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS,strong,none,aligned,false,accept,,,
MDA_6432_APOLLO_2024,APOLLO,Apollo,2024,AR01,4,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS,strong,none,aligned,false,accept,,,
MDA_6432_APOLLO_2024,APOLLO,Apollo,2024,AR02,3,[MDA_P010],true,[MDA_P010] FINANCIAL PERFORMANCE,acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_6432_APOLLO_2024,APOLLO,Apollo,2024,AR03,2,[MDA_P012],true,"[MDA_P012] The Group recorded revenue of RM255.27 million for the financial year ended 30 April 2024, a decrease of 0.67% as compared to RM257.00 million in the previous financial year ended 30 April 2023. A large proportion of revenue was",acceptable,none,aligned,false,accept,,,
MDA_6432_APOLLO_2024,APOLLO,Apollo,2024,AR04,2,[MDA_P024],true,[MDA_P024] (i) Fluctuation of Raw Material Prices,strong,none,aligned,false,accept,,,
MDA_6432_APOLLO_2024,APOLLO,Apollo,2024,AR05,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS,strong,none,aligned,false,accept,,,
MDA_7035_CCK_2020,CCK,CCK,2020,AR01,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS (CONT’D),strong,none,aligned,false,accept,,,
MDA_7035_CCK_2020,CCK,CCK,2020,AR02,3,[MDA_P002],true,"[MDA_P002] CCK CONSOLIDATED HOLDINGS BERHAD FINANCIAL REVIEW (cont’d) OPERATIONS REVIEW - MALAYSIA Categorised as essential services, CCK’s farms (chicken and prawns), factories (chicken abattoirs and prawn processing) and retail stores wer",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_7035_CCK_2020,CCK,CCK,2020,AR03,2,[MDA_P003],true,"[MDA_P003] - 1 CCK Fresh Mart retail store in Sabah in Kota Marudu; 3 CCK Fresh Mart retail stores in Sarawak in Simunjan, Asajaya and Song; 1 CCKLocal supermarket in Kuching, Sarawak; and 1 CCKLocal supermarket in Kota Kinabalu, Sabah. The",strong,none,aligned,false,accept,,,
MDA_7035_CCK_2020,CCK,CCK,2020,AR04,4,[MDA_P004],true,"[MDA_P004] ANNUAL REPORT FINANCIAL & OPERATIONS REVIEW – INDONESIA Our operations in Indonesia were not affected by the pandemic as, unlike Malaysia, no nationwide lockdowns were declared by the Indonesian authorities in response to the pan",acceptable,none,aligned,false,accept,,,
MDA_7035_CCK_2020,CCK,CCK,2020,AR05,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS (CONT’D),strong,none,aligned,false,accept,,,
MDA_7035_CCK_2021,CCK,CCK,2021,AR01,4,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS (Cont’d) FINANCIAL REVIEW (CONT’D) Revenue for the financial year ended 31 December 2021 (“FY2021”) increased by 4.5% to RM685.5 million against the corresponding period last year (“FY2020”), a re",strong,none,aligned,false,accept,,,
MDA_7035_CCK_2021,CCK,CCK,2021,AR02,2,[MDA_P003],true,"[MDA_P003] The poultry segment was affected by overall lower volumes and declined to RM83.7 million in FY2021. Poultry sales via our own retail stores (intersegment sales) remained robust, tracking the performance of the retail segment. The",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_7035_CCK_2021,CCK,CCK,2021,AR03,4,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS (Cont’d) FINANCIAL REVIEW (CONT’D) Revenue for the financial year ended 31 December 2021 (“FY2021”) increased by 4.5% to RM685.5 million against the corresponding period last year (“FY2020”), a re",strong,none,aligned,false,accept,,,
MDA_7035_CCK_2021,CCK,CCK,2021,AR04,4,[MDA_P004],true,"[MDA_P004] The hike in feed prices resulting from the increase in prices of soy and corn had a direct negative impact on the poultry segment, which reported a loss of RM6.0 million in FY2021. Other operating expenses increased by 9.0% due t",strong,none,aligned,false,accept,,,
MDA_7035_CCK_2021,CCK,CCK,2021,AR05,2,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS (Cont’d) FINANCIAL REVIEW (CONT’D) Revenue for the financial year ended 31 December 2021 (“FY2021”) increased by 4.5% to RM685.5 million against the corresponding period last year (“FY2020”), a re",strong,none,aligned,false,accept,,,
MDA_7035_CCK_2022,CCK,CCK,2022,AR01,5,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS Revenue RM885.7 million Profit After Tax RM63.1 million Profit Before Tax RM81.4 million Total Assets RM505.3 million Total Liabilities RM143.1 million Earnings Per Share 10.12 sen Current Ratio 2,strong,none,aligned,false,accept,,,
MDA_7035_CCK_2022,CCK,CCK,2022,AR02,3,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS Revenue RM885.7 million Profit After Tax RM63.1 million Profit Before Tax RM81.4 million Total Assets RM505.3 million Total Liabilities RM143.1 million Earnings Per Share 10.12 sen Current Ratio 2,acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
